DunsNumber,TradeName,State,Officer,Title,Area,Phone,HQDuns,HQTradeName,HQOfficer,HQTitle,Latitude,Emp90,Emp14,Emp15,EmpC15,EmpHere,EmpHereC,SIC2,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC90,Industry,IndustryGroup,OutofBis,YearStart,SalesHereC,SalesGrowth,MoveYears,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,MoveEmp,EmpC,MoveSales,LegalStat,GenderCEO,WomenOwned,FirstYear,LastYear,CBSA_First,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,F1,F2,F3,F4,F5,F6,F7,F8,DnB1,DnB2,DnB3,DnB5,DnB6,DnB7,DnB8,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
807762794.0,0.0,14.0,655.0,30.0,208.0,1884.0,807762794.0,0.0,666.0,29.0,41.8158,1.0,3.5,3.5,1.5,1.0,0.0,64.0,71017851.5,51175100.25,39232530.5,59837508.25,64119904.0,477.0,110.0,0.0,61.0,3.0,4.0,32.5,6565.75,52.75,27.75,64623.5,72.25,28.75,2.25,1.25,110100.0,3.0,0.0,0.0,1989.0,2006.0,16974.0,72.75,63.25,79.5,72.0,79.25,75.0,67.25,59.5,68.0,67.0,80.0,79.75,79.75,75.0,79.0,77.5,71.75,63.25,78.25,74.5,38579.0,38579.0,32079.0,23062.75,26815.5,26815.5,27079.0,18047.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.25
178931262.0,0.0,4.0,0.0,0.0,0.0,0.0,178931262.0,0.0,0.0,0.0,33.4448,1.75,5.5,5.5,0.0,2.0,2.0,2.0,23049961.0,31830151.75,41862605.0,59837508.25,13982752.5,385.0,89.0,0.0,0.0,3.0,4.0,14.25,3016.75,124.5,11.0,60018.75,58.75,11.5,7.5,0.0,629411.5,0.0,0.0,0.0,2005.0,2009.0,40140.0,61.75,56.25,56.25,52.75,58.75,54.25,59.75,53.5,77.25,72.5,81.0,70.0,80.75,76.25,79.25,76.0,82.0,71.25,80.25,65.75,25576.5,25576.5,25576.5,25576.5,30599.0,24564.5,24564.5,24564.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.25,1.25
49214969.0,0.0,44.0,166.0,31.0,239.0,1839.0,49214969.0,0.0,165.0,30.0,30.7242,8.25,7.0,7.0,3.0,7.0,3.0,58.0,50059975.25,62412777.25,47970131.25,59837508.25,60660000.25,136.0,60.0,0.0,84.0,3.0,4.0,30.0,5938.25,122.75,20.25,56499.75,99.75,21.25,4.75,0.5,326073.5,0.0,0.0,0.0,2012.0,2015.0,48999.0,80.5,65.75,75.5,63.5,75.0,63.75,72.5,72.5,79.25,71.25,70.25,67.75,79.75,75.25,79.25,76.25,79.0,75.25,71.25,63.25,17079.5,12324.0,14565.0,14565.0,14565.0,14565.0,15345.5,15345.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,2.25,2.25,3.0,3.0,3.0,3.0,3.0
56245516.0,0.0,18.0,1971.0,31.0,0.0,0.0,56245516.0,0.0,1972.0,30.0,29.9288,2438.0,8.0,8.0,3.0,8.0,3.0,99.0,60252500.0,70462476.25,47970131.25,59837508.25,83885133.5,286.0,176.0,0.0,85.0,3.0,1.75,45.25,8376.75,106.25,21.0,31679.5,99.5,22.0,3.25,1.0,158700.0,0.0,0.0,0.0,2013.0,2015.0,35380.0,72.25,71.75,80.25,75.0,76.5,67.0,78.5,68.5,76.25,66.5,73.0,71.75,77.25,72.75,78.25,70.75,80.0,73.75,76.25,72.25,28764.0,32543.0,32543.0,32543.0,32543.0,32543.0,32543.0,43149.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
78571532.0,0.0,41.0,542.0,27.0,218.0,1824.0,78571532.0,0.0,547.0,27.0,34.0051,42.5,1.0,1.0,0.0,1.0,0.0,73.0,68905025.5,58942501.5,41862605.0,59837508.25,79922502.5,654.0,44.0,0.0,83.0,3.0,1.0,13.0,6672.5,88.0,7.25,56088.5,99.75,7.75,34.5,0.0,747875.0,0.0,3.0,0.0,2011.0,2015.0,17900.0,79.75,79.25,77.0,67.75,80.0,78.5,76.75,64.5,80.75,74.5,81.5,80.5,78.0,69.75,80.5,75.25,81.0,77.5,75.25,70.25,32286.75,37794.25,37794.25,31037.75,31037.75,31037.75,32551.25,32551.25,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0
619172369.0,0.0,3.0,1884.0,26.0,237.0,1227.0,619172369.0,0.0,1882.0,26.0,35.2256,7.0,6.25,7.0,1.0,1.0,0.0,50.0,55515025.25,51107576.0,44950126.5,59837508.25,48372451.25,620.0,171.0,0.0,78.0,3.0,4.0,28.0,5243.75,45.5,28.75,33090.0,59.75,23.75,3.0,1.0,294375.0,0.0,3.0,0.0,2006.0,2011.0,29420.0,71.25,54.0,70.0,50.5,70.5,68.25,74.75,73.25,72.25,64.25,68.0,57.0,65.0,55.25,65.5,54.25,79.5,75.5,74.25,73.25,26288.5,14052.5,17580.0,19088.0,23837.5,27590.5,25325.5,24316.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,1.75,1.75,2.25,3.0,3.0,3.0,3.0
6602334.0,0.0,6.0,811.0,3.0,213.0,1438.0,6602334.0,0.0,824.0,3.0,41.7688,3.25,2.0,2.0,0.0,2.0,0.0,87.0,87820226.5,57730500.5,55547527.25,59837508.25,68705631.0,126.0,130.0,0.0,84.0,3.0,2.0,37.75,7619.0,53.25,8.0,80270.0,58.0,8.25,2.5,2.25,157500.0,0.0,2.0,0.0,2012.0,2015.0,49340.0,79.0,63.25,76.5,70.75,76.25,64.25,73.5,60.0,80.0,79.5,68.25,63.0,68.25,62.0,80.0,79.75,80.0,75.75,77.0,65.75,28891.0,28891.0,28891.0,28891.0,23116.5,31871.5,27836.5,27836.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
183761410.0,64.0,33.0,131.0,30.0,151.0,1304.0,183761410.0,64.0,134.0,29.0,36.115,2.0,8.0,8.0,0.0,8.0,0.0,65.0,58150025.0,71942654.75,41862605.0,59837508.25,65310100.0,758.0,207.0,0.0,55.0,3.0,2.0,12.0,6531.0,77.0,26.0,89119.0,88.0,27.0,2.0,0.0,101500.0,3.0,2.0,0.0,1989.0,2015.0,29820.0,80.0,44.0,52.0,44.0,52.0,44.0,78.0,54.0,80.0,78.0,80.0,80.0,80.0,80.0,80.0,72.0,79.0,70.0,80.0,79.0,32003.0,32003.0,32003.0,32003.0,32003.0,32003.0,32003.0,32003.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
197876175.0,0.0,43.0,571.0,31.0,131.0,1747.0,197876175.0,0.0,578.0,30.0,36.2205,2.25,2.0,1.75,1.5,1.0,2.0,73.0,60040325.25,55962580.0,41862605.0,59837508.25,73620050.0,124.0,153.0,0.0,77.0,3.0,4.0,21.25,7337.0,81.75,11.0,69274.75,74.75,11.75,4.0,0.5,131725.0,0.0,2.0,0.0,2005.0,2013.0,34980.0,74.5,70.5,79.0,79.0,79.75,77.0,78.25,77.5,77.25,74.0,77.75,68.0,79.75,77.75,80.0,76.5,79.75,69.25,79.75,75.0,26584.5,25839.0,25839.0,9064.0,10828.5,9559.0,9559.0,9559.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0
39501006.0,0.0,18.0,528.0,31.0,18.0,395.0,39501006.0,0.0,533.0,30.0,30.5048,39.75,4.0,4.0,3.0,4.0,3.0,79.0,58047552.75,71725025.0,47970131.25,59837508.25,73969933.25,583.0,142.0,0.0,83.0,3.0,2.0,31.75,8048.0,95.75,17.75,51305.5,101.5,18.75,3.75,0.5,303700.0,0.0,0.0,0.0,2011.0,2015.0,12940.0,76.25,70.25,76.25,70.25,78.75,74.5,75.25,70.25,64.5,58.5,77.5,74.5,77.25,73.25,78.5,72.0,82.25,75.5,80.25,75.5,21543.5,22067.0,22067.0,22067.0,20310.0,20310.0,20310.0,20310.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
48409945.0,0.0,4.0,0.0,0.0,146.0,1802.0,48409945.0,0.0,0.0,0.0,34.6893,23.0,2.25,2.0,1.25,4.0,2.0,47.0,42379975.25,58295277.25,34317580.25,59837508.25,47840027.0,902.0,191.0,0.0,0.0,3.0,2.0,19.25,5130.5,112.0,15.75,63903.0,99.0,16.5,19.5,0.5,687548.5,0.0,0.0,0.0,2001.0,2002.0,31084.0,75.25,68.5,73.5,69.25,74.75,69.0,72.75,68.75,73.75,70.0,72.5,68.0,76.25,69.5,75.25,70.5,75.75,69.25,71.25,66.0,35340.5,35340.5,30319.0,30319.0,30319.0,30319.0,30319.0,30319.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5
940001498.0,221.0,36.0,390.0,30.0,68.0,818.0,940001498.0,210.0,388.0,29.0,35.4987,3.0,2842.75,2715.75,280.5,4.0,0.0,96.0,76155076.25,48282550.25,39232530.5,59837508.25,96510202.0,509.0,211.0,0.0,57.0,3.0,1.75,40.25,7587.0,91.75,5.25,60307.5,71.5,5.75,3.25,1.0,336665.75,3.0,3.0,0.0,1989.0,2007.0,36420.0,72.75,69.5,59.25,54.25,61.0,56.0,60.75,50.5,61.0,50.5,77.5,77.0,80.0,74.5,80.0,79.75,79.75,79.5,72.5,67.5,28857.0,28857.0,28857.0,26842.0,26842.0,37118.0,34631.0,27884.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,1.5,1.5,1.5,2.25,2.25,2.25,3.0,3.0,3.0
826707705.0,0.0,1.0,724.0,26.0,29.0,1529.0,826707705.0,0.0,737.0,26.0,34.9298,3.0,2.5,2.5,0.5,3.0,0.0,72.0,80480224.75,57062600.25,39232530.5,59837508.25,72310000.0,90.0,18.0,0.0,52.0,3.0,2.0,31.0,6586.0,96.5,23.5,55616.5,101.25,24.25,2.5,2.25,195000.0,1.0,1.0,1.0,1989.0,2008.0,26620.0,45.5,45.25,66.0,63.75,66.0,65.75,79.25,75.0,67.75,64.25,78.5,59.75,63.5,60.5,80.0,59.0,77.75,70.25,74.5,65.75,17296.75,27074.25,27074.25,27074.25,36337.0,31330.5,31330.5,31330.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
11378815.0,0.0,4.0,203.0,31.0,236.0,789.0,11378815.0,0.0,200.0,30.0,37.9463,5.75,2.0,2.0,0.0,2.0,0.0,17.0,20357501.0,43065001.0,45095101.25,59837508.25,15910177.25,846.0,151.0,0.0,82.0,3.0,1.0,23.25,1888.5,64.0,20.0,59007.75,65.5,22.5,9.5,0.0,1017070.25,3.0,3.0,0.0,2010.0,2015.0,36084.0,66.0,61.0,65.75,62.25,73.75,69.75,80.5,78.5,78.75,77.0,79.25,75.0,76.75,73.25,77.5,75.25,80.75,74.25,80.75,75.5,39056.0,39056.0,43810.0,43810.0,43810.0,43803.5,43803.5,43803.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,1.5,2.25,2.25,2.25,3.0,3.0,3.0,3.0,3.0,3.0
949983803.0,0.0,34.0,560.0,31.0,10.0,368.0,949983803.0,0.0,567.0,30.0,40.7148,2.5,1.75,1.75,1.5,2.0,3.0,65.0,78577499.75,48982626.0,44950126.5,59837508.25,68317451.75,759.0,207.0,10.0,0.0,3.0,4.0,27.5,6716.0,87.0,22.0,52632.5,91.5,23.0,2.75,2.0,98900.0,0.0,0.0,0.0,1996.0,2003.0,35614.0,79.5,79.5,79.25,76.25,80.0,77.25,79.25,71.25,76.5,75.5,61.5,56.25,60.0,53.25,59.5,57.25,75.0,73.0,72.5,67.5,44047.5,44047.5,44047.5,44047.5,44047.5,37304.5,37304.5,30065.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
29572370.0,0.0,34.0,0.0,0.0,103.0,471.0,29572370.0,0.0,0.0,0.0,40.666,39.0,1.0,1.0,2.0,1.0,2.0,73.0,62865052.75,63515051.5,47970131.25,59837508.25,81855075.5,124.0,153.0,0.0,84.0,3.0,1.0,42.75,7641.5,106.5,17.5,42514.25,116.5,18.5,1.5,1.5,94500.0,0.0,0.0,0.0,2012.0,2015.0,35004.0,65.75,58.75,78.5,72.0,73.25,66.75,61.5,53.5,63.25,56.25,78.5,76.75,78.25,77.25,80.0,75.5,82.25,80.5,79.0,75.0,24288.5,34807.5,34807.5,34807.5,34800.5,45056.0,45899.0,45899.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,2.25,2.25,2.25,2.25,2.25
2040529.0,0.0,34.0,0.0,0.0,0.0,0.0,2040529.0,0.0,0.0,0.0,40.6568,3.25,2.0,2.0,2.0,2.0,2.0,87.0,87820226.5,56432951.5,60442577.5,59837508.25,68705631.0,557.0,130.0,0.0,83.0,3.0,1.0,37.75,7619.0,53.25,8.0,80270.0,58.0,8.25,2.5,2.25,157500.0,0.0,0.0,0.0,2011.0,2015.0,35004.0,79.0,61.25,76.5,69.0,76.25,62.5,78.5,72.5,80.0,79.5,68.25,63.0,68.25,62.0,81.75,80.0,80.0,76.0,77.0,66.0,21879.0,21879.0,21879.0,21879.0,23116.5,23116.5,28086.0,36059.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
959805102.0,240.0,27.0,1852.0,26.0,226.0,1476.0,959805102.0,225.0,1853.0,26.0,34.2411,2.75,2.0,9.0,0.5,2.0,0.0,80.0,72545049.75,42492600.25,44950126.5,59837508.25,78452727.0,647.0,183.0,0.0,67.0,3.0,2.0,28.0,7998.0,47.25,33.5,49949.75,74.5,34.5,2.75,0.75,97875.0,1.0,3.0,0.0,1995.0,2014.0,48900.0,73.0,65.0,80.0,80.0,80.0,68.0,67.0,9.0,76.75,74.75,61.25,57.5,66.0,56.75,66.0,64.5,79.75,79.5,72.5,67.5,37129.0,37129.0,37129.0,37129.0,37129.0,37129.0,37129.0,37129.0,22.0,21.0,19.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
57211546.0,0.0,31.0,1170.0,31.0,0.0,0.0,57211546.0,0.0,1180.0,30.0,40.6685,14.0,1.0,1.0,2.0,1.0,2.0,42.0,57552802.25,49862854.75,34317580.25,59837508.25,44250025.75,543.0,242.0,0.0,84.0,3.0,2.0,19.75,5440.0,103.5,27.25,35694.5,97.0,28.25,19.75,0.0,703798.5,0.0,3.0,0.0,2012.0,2015.0,35084.0,67.5,60.75,71.25,66.5,73.75,57.75,70.0,65.0,72.5,66.0,70.75,56.25,76.0,66.5,74.75,69.0,75.25,67.0,69.5,54.5,26787.5,26788.0,26788.0,26788.0,26788.0,26788.0,29820.5,29820.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,0.75,0.75,0.75,1.5,1.5,1.5,2.25,3.0,2.25,2.25
155478212.0,0.0,44.0,0.0,0.0,35.0,314.0,155478212.0,0.0,0.0,0.0,29.9259,4.25,3.25,3.25,0.5,3.0,3.0,54.0,58335401.5,60865031.25,41862605.0,59837508.25,54259976.25,415.0,94.0,0.0,0.0,3.0,2.0,20.5,5643.0,80.0,14.75,43584.0,47.75,15.5,2.75,0.5,184515.25,0.0,0.0,0.0,2000.0,2002.0,26420.0,63.75,49.5,79.75,77.5,79.75,77.0,66.0,46.25,68.75,48.75,74.75,68.75,77.5,76.25,78.75,76.75,80.5,76.0,74.5,64.25,20550.5,13060.0,20561.5,20561.5,20561.5,20561.5,20561.5,20561.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,3.0,3.0,2.5,2.25,2.25,2.25,2.25
624163523.0,0.0,22.0,1345.0,26.0,194.0,1051.0,624163523.0,0.0,1347.0,26.0,42.7242,7.0,7.0,7.0,0.5,1.0,0.0,42.0,49530200.0,63557576.0,44950126.5,59837508.25,48372451.25,533.0,242.0,0.0,0.0,3.0,2.0,46.25,6899.5,64.5,15.0,40205.25,92.5,18.25,1.75,2.0,107500.0,0.0,0.0,0.0,1991.0,1995.0,47664.0,66.75,57.0,75.75,62.5,76.5,76.0,80.0,79.75,79.75,76.75,71.5,62.5,63.5,55.25,65.25,56.25,75.0,68.0,74.25,70.5,15790.5,22046.5,20326.5,24093.0,28842.5,24859.0,31599.5,28842.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,2.25,2.25,3.0,3.0,3.0,3.0,3.0
614664233.0,0.0,29.0,1528.0,30.0,66.0,751.0,614664233.0,0.0,1527.0,29.0,40.789,1.0,6.25,38.25,0.0,1.0,1.0,47.0,45500100.25,63557576.0,44950126.5,59837508.25,47419904.0,753.0,214.0,0.0,51.0,3.0,2.0,46.25,6899.5,64.5,15.0,40205.25,92.5,18.25,1.75,2.0,107500.0,3.0,0.0,0.0,1989.0,1998.0,30700.0,74.25,67.25,78.75,72.0,75.5,72.0,66.25,64.5,76.0,64.25,65.5,50.5,62.0,53.0,65.25,56.25,74.5,71.0,74.25,70.5,15790.5,29655.5,29655.5,19091.0,23840.5,23840.5,29338.5,26581.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,3.0,3.0,2.25,2.25,2.25,2.25,2.25,2.75,2.75
3274899.0,0.0,9.0,1628.0,30.0,178.0,338.0,3274899.0,0.0,1629.0,29.0,27.3035,16.25,8.0,8.0,0.0,8.0,0.0,50.0,51385100.0,39014976.0,60442577.5,59837508.25,52797578.25,110.0,171.0,0.0,79.0,3.0,1.0,26.0,4851.5,71.75,9.0,45975.0,88.75,7.75,3.5,0.5,266250.0,0.0,3.0,0.0,2007.0,2015.0,38940.0,80.0,80.0,52.0,44.0,75.0,60.0,80.0,76.25,80.25,79.5,80.25,79.0,81.75,76.75,83.5,80.75,81.0,73.5,79.0,76.0,20301.0,20301.0,34850.0,34850.0,39132.5,39132.5,38829.0,12111.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.0,3.0,3.0
117964069.0,0.0,19.0,1036.0,26.0,97.0,565.0,117964069.0,0.0,1043.0,26.0,42.0182,3.5,15.25,15.5,1.25,5.0,0.0,80.0,78432550.0,66127504.75,41862605.0,59837508.25,79632900.25,649.0,183.0,0.0,74.0,3.0,2.0,13.0,7662.75,91.5,12.5,63955.75,97.25,13.25,25.5,0.25,1530520.5,1.0,0.0,0.0,2002.0,2004.0,14454.0,59.25,56.25,60.0,59.25,64.0,43.25,64.0,57.5,75.75,73.25,77.25,75.5,72.5,60.0,79.25,71.25,80.75,77.0,76.25,73.75,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24323.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75,2.75,2.75,2.75
31558097.0,0.0,4.0,0.0,0.0,0.0,0.0,31558097.0,0.0,0.0,0.0,34.1526,39.5,2.0,1.75,1.0,1.0,2.0,73.0,62865052.75,55022476.25,47970131.25,59837508.25,79222476.0,124.0,153.0,0.0,82.0,3.0,2.0,42.75,7641.5,106.5,17.5,42514.25,116.5,18.5,1.5,1.5,94500.0,0.0,0.0,0.0,2010.0,2011.0,40140.0,65.75,58.75,73.0,66.5,73.25,66.75,61.5,53.25,64.5,58.5,77.75,75.75,77.5,75.5,80.0,65.0,78.5,77.0,79.0,75.25,28271.0,38790.0,38790.0,38790.0,38783.0,41540.5,38896.0,38896.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,2.25,3.0,3.0,3.0,3.0
927335778.0,0.0,44.0,1041.0,26.0,250.0,1041.0,927335778.0,0.0,1049.0,26.0,32.8956,8.0,2.0,2.0,0.5,3.0,2.0,51.0,74957500.0,48982626.0,44950126.5,59837508.25,59092907.25,945.0,10.0,0.0,0.0,3.0,1.0,32.25,6449.0,63.5,14.0,37430.75,51.5,15.0,7.75,1.25,884850.0,0.0,0.0,0.0,1995.0,1999.0,19124.0,62.0,59.75,60.5,48.5,59.75,51.0,57.25,53.75,57.75,57.0,78.0,72.75,58.5,53.5,72.0,69.5,72.25,70.25,72.5,67.5,33293.5,33293.5,33293.5,36810.5,36810.5,36810.5,36309.5,36309.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2899222.0,19.0,43.0,185.0,26.0,219.0,11.0,2899222.0,18.0,183.0,26.0,35.2158,12.5,6.0,6.0,1.25,4.0,0.0,59.0,73590000.0,67303200.5,62270006.25,59837508.25,59650103.5,940.0,220.0,0.0,69.0,0.0,2.0,36.5,6761.25,36.75,11.5,47454.5,113.75,10.5,7.0,1.0,459000.0,1.0,3.0,0.0,1997.0,2001.0,32820.0,80.0,80.0,61.75,59.5,75.25,60.25,80.0,75.75,77.25,75.75,78.5,76.25,79.0,75.0,74.75,70.0,77.25,72.75,78.75,66.5,24533.0,29544.5,29542.5,27303.5,24052.0,21566.0,26042.5,31544.5,30.0,30.0,29.0,25.0,21.0,20.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
194656075.0,0.0,4.0,389.0,31.0,0.0,0.0,194656075.0,0.0,387.0,30.0,37.4245,2.5,2.0,2.0,2.0,2.0,2.0,73.0,60040325.25,75745054.75,41862605.0,59837508.25,73620050.25,124.0,153.0,0.0,77.0,3.0,4.0,19.25,7297.5,89.5,8.0,63398.5,74.0,8.75,4.0,0.5,121100.0,0.0,3.0,0.0,2005.0,2015.0,41884.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.75,77.75,80.0,76.5,79.75,69.25,79.75,75.0,33837.5,6081.0,6081.0,6081.0,6081.0,6081.0,6081.0,6081.0,30.0,30.0,29.0,16.0,13.0,12.0,7.0,1.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
79108214.0,0.0,3.0,1062.0,31.0,121.0,201.0,79108214.0,0.0,1072.0,30.0,33.5331,3.25,16.0,16.0,0.0,16.0,0.0,15.0,47432530.25,46392579.0,41862605.0,59837508.25,16164950.75,832.0,216.0,0.0,70.0,3.0,4.0,22.5,3727.0,131.25,7.0,84242.5,120.75,7.25,6.5,0.5,321375.0,3.0,3.0,0.0,1998.0,2015.0,38060.0,67.5,59.5,76.25,61.25,61.25,53.5,60.75,59.75,80.25,65.75,68.75,61.5,78.5,75.75,74.5,68.5,74.75,67.75,77.25,68.0,4013.0,4013.0,4013.0,4013.0,4013.0,4013.0,4013.0,4013.0,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
55494160.0,0.0,20.0,1745.0,26.0,73.0,195.0,55494160.0,0.0,1746.0,26.0,39.28,6.75,2.0,2.0,0.0,2.0,0.0,72.0,72232478.0,70462476.25,47970131.25,59837508.25,73690200.25,90.0,18.0,0.0,73.0,3.0,2.0,38.25,7474.5,102.25,15.75,37331.75,113.75,16.75,2.5,1.0,285648.5,0.0,2.0,1.0,2001.0,2015.0,12580.0,80.0,80.0,82.75,77.5,75.25,69.75,79.0,72.5,80.5,72.75,80.5,77.75,79.0,74.75,79.25,78.0,79.25,75.5,76.0,73.5,24510.0,24510.0,24510.0,24510.0,24510.0,24510.0,24510.0,24510.0,30.0,21.0,19.0,16.0,13.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
969304393.0,0.0,41.0,1940.0,19.0,154.0,1633.0,969304393.0,0.0,1938.0,20.0,33.7241,1.5,1.5,1.5,0.5,18.0,0.0,59.0,72545049.75,48982626.0,44950126.5,59837508.25,60817678.5,536.0,83.0,0.0,0.0,3.0,1.0,47.0,5930.25,37.25,19.5,50344.0,75.25,18.75,28.0,0.0,2630000.0,3.0,2.0,1.0,1997.0,2003.0,12260.0,75.0,72.5,72.75,72.0,73.25,70.0,79.75,72.5,79.5,66.25,79.75,68.25,79.25,72.0,77.5,71.0,74.5,65.25,72.5,67.5,17035.5,17035.5,17035.5,17035.5,17035.5,17035.5,17035.5,17035.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,2.25,1.5,1.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75
55333156.0,0.0,9.0,1897.0,31.0,214.0,1133.0,55333156.0,0.0,1894.0,30.0,27.9122,3.25,2.0,2.0,2.0,2.0,2.0,73.0,72232478.0,70462476.25,47970131.25,59837508.25,72412906.25,124.0,153.0,0.0,82.0,3.0,2.0,38.25,7474.5,102.25,15.75,37331.75,113.75,16.75,2.5,1.0,285648.5,0.0,1.0,0.0,2010.0,2015.0,29460.0,71.25,66.0,75.75,70.75,75.25,68.0,79.0,68.5,77.25,68.75,73.0,70.25,79.25,69.0,79.25,73.5,78.75,72.25,76.25,74.0,32903.75,31668.25,31668.25,31668.25,31668.25,31668.25,33172.75,33172.75,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
789086225.0,0.0,11.0,0.0,0.0,193.0,1755.0,789086225.0,0.0,0.0,0.0,21.2811,2.0,2.0,2.25,0.0,2.0,2.0,44.0,51287528.5,51175100.25,44950126.5,59837508.25,62217801.75,256.0,251.0,0.0,0.0,3.0,2.0,24.25,4191.0,96.75,13.0,65707.0,153.25,13.75,3.75,0.5,366175.0,0.0,0.0,0.0,2008.0,2009.0,46520.0,77.75,75.25,72.0,69.25,73.0,68.5,76.0,71.25,78.0,74.25,78.0,77.25,80.0,79.5,80.0,78.5,77.0,71.5,78.25,72.25,26099.0,26099.0,22092.5,22568.0,18553.0,28102.5,31200.5,38700.5,30.0,30.0,29.0,25.0,21.0,20.0,15.0,3.0,3.0,3.0,2.25,1.5,1.5,1.5,2.25,2.25,2.25
36549249.0,0.0,38.0,328.0,26.0,74.0,1193.0,36549249.0,0.0,324.0,26.0,40.3531,75.75,3.0,3.0,0.0,3.0,0.0,80.0,58047552.75,70427476.0,47970131.25,59837508.25,79389982.75,648.0,182.0,0.0,73.0,3.0,4.0,31.75,8048.0,95.75,17.75,51305.5,101.5,18.75,3.75,0.5,303700.0,0.0,3.0,0.0,2001.0,2015.0,38300.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,22.0,21.0,19.0,16.0,13.0,12.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
